"Tarih","Kur","Alýþ"
2017-07-31,"Euro",4.1316
2017-08-01,"Euro",4.1325
2017-08-02,"Euro",4.1558
2017-08-03,"Euro",4.1778
2017-08-04,"Euro",4.1904
2017-08-07,"Euro",4.192
2017-08-08,"Euro",4.1644
2017-08-09,"Euro",4.1656
2017-08-10,"Euro",4.1537
2017-08-11,"Euro",4.1431
2017-08-14,"Euro",4.1663
2017-08-15,"Euro",4.1617
2017-08-16,"Euro",4.1439
2017-08-17,"Euro",4.1352
2017-08-18,"Euro",4.125
2017-08-21,"Euro",4.1333
2017-08-22,"Euro",4.1242
2017-08-23,"Euro",4.117
2017-08-24,"Euro",4.1183
2017-08-25,"Euro",4.1021
2017-08-28,"Euro",4.1046
2017-08-29,"Euro",4.1097
2017-08-31,"Euro",4.143
2017-09-05,"Euro",4.143
2017-09-06,"Euro",4.0889
2017-09-07,"Euro",4.1047
2017-09-08,"Euro",4.0919
2017-09-11,"Euro",4.1085
2017-09-12,"Euro",4.0796
2017-09-13,"Euro",4.0969
2017-09-14,"Euro",4.114
2017-09-15,"Euro",4.1098
2017-09-18,"Euro",4.0963
2017-09-19,"Euro",4.1249
2017-09-20,"Euro",4.1835
2017-09-21,"Euro",4.1725
2017-09-22,"Euro",4.1775
2017-09-25,"Euro",4.1763
2017-09-26,"Euro",4.1818
2017-09-27,"Euro",4.1747
2017-09-28,"Euro",4.1891
2017-09-29,"Euro",4.2023
2017-10-02,"Euro",4.1924
2017-10-03,"Euro",4.1992
2017-10-04,"Euro",4.2007
2017-10-05,"Euro",4.1924
2017-10-06,"Euro",4.1964
2017-10-09,"Euro",4.2168
2017-10-10,"Euro",4.3383
2017-10-11,"Euro",4.3375
2017-10-12,"Euro",4.3451
2017-10-13,"Euro",4.3226
2017-10-16,"Euro",4.3142
2017-10-17,"Euro",4.2933
2017-10-18,"Euro",4.2989
2017-10-19,"Euro",4.3184
2017-10-20,"Euro",4.3258
2017-10-23,"Euro",4.3219
2017-10-24,"Euro",4.3445
2017-10-25,"Euro",4.3637
2017-10-26,"Euro",4.3909
2017-10-27,"Euro",4.4468
2017-10-30,"Euro",4.4378
2017-10-31,"Euro",4.3848
2017-11-01,"Euro",4.3942
2017-11-02,"Euro",4.4326
2017-11-03,"Euro",4.4339
2017-11-06,"Euro",4.4504
2017-11-07,"Euro",4.4787
2017-11-08,"Euro",4.4609
2017-11-09,"Euro",4.5014
2017-11-10,"Euro",4.4742
2017-11-13,"Euro",4.4998
2017-11-14,"Euro",4.5021
2017-11-15,"Euro",4.5253
2017-11-16,"Euro",4.5939
2017-11-17,"Euro",4.5564
2017-11-20,"Euro",4.576
2017-11-21,"Euro",4.577
2017-11-22,"Euro",4.6378
2017-11-23,"Euro",4.6547
2017-11-24,"Euro",4.6375
2017-11-27,"Euro",4.6677
2017-11-28,"Euro",4.6878
2017-11-29,"Euro",4.6642
2017-11-30,"Euro",4.6853
2017-12-01,"Euro",4.6663
2017-12-04,"Euro",4.6832
2017-12-05,"Euro",4.6472
2017-12-06,"Euro",4.5804
2017-12-07,"Euro",4.5555
2017-12-08,"Euro",4.5518
2017-12-11,"Euro",4.5265
2017-12-12,"Euro",4.5128
2017-12-13,"Euro",4.5086
2017-12-14,"Euro",4.5092
2017-12-15,"Euro",4.5316
2017-12-18,"Euro",4.5511
2017-12-19,"Euro",4.5385
2017-12-20,"Euro",4.5271
2017-12-21,"Euro",4.5394
2017-12-22,"Euro",4.5382
2017-12-25,"Euro",4.5171
2017-12-26,"Euro",4.5205
2017-12-27,"Euro",4.5116
2017-12-28,"Euro",4.5385
2017-12-29,"Euro",4.5478
2018-01-02,"Euro",4.5155
2018-01-03,"Euro",4.5375
2018-01-04,"Euro",4.5267
2018-01-05,"Euro",4.5269
2018-01-08,"Euro",4.5144
2018-01-09,"Euro",4.493
2018-01-10,"Euro",4.484
2018-01-11,"Euro",4.5255
2018-01-12,"Euro",4.5287
2018-01-15,"Euro",4.5517
2018-01-16,"Euro",4.6015
2018-01-17,"Euro",4.6679
2018-01-18,"Euro",4.6624
2018-01-19,"Euro",4.6385
2018-01-22,"Euro",4.6367
2018-01-23,"Euro",4.6647
2018-01-24,"Euro",4.6369
2018-01-25,"Euro",4.6307
2018-01-26,"Euro",4.6465
2018-01-29,"Euro",4.6557
2018-01-30,"Euro",4.6804
2018-01-31,"Euro",4.6824
2018-02-01,"Euro",4.6728
2018-02-02,"Euro",4.6671
2018-02-05,"Euro",4.6795
2018-02-06,"Euro",4.6867
2018-02-07,"Euro",4.6843
2018-02-08,"Euro",4.6638
2018-02-09,"Euro",4.6629
2018-02-12,"Euro",4.6749
2018-02-13,"Euro",4.6718
2018-02-14,"Euro",4.6793
2018-02-15,"Euro",4.6938
2018-02-16,"Euro",4.7089
2018-02-19,"Euro",4.6967
2018-02-20,"Euro",4.6593
2018-02-21,"Euro",4.6575
2018-02-22,"Euro",4.6641
2018-02-23,"Euro",4.6666
2018-02-26,"Euro",4.6527
2018-02-27,"Euro",4.6561
2018-02-28,"Euro",4.6646
2018-03-01,"Euro",4.6439
2018-03-02,"Euro",4.6434
2018-03-05,"Euro",4.6705
2018-03-06,"Euro",4.6963
2018-03-07,"Euro",4.693
2018-03-08,"Euro",4.7154
2018-03-09,"Euro",4.7192
2018-03-12,"Euro",4.6969
2018-03-13,"Euro",4.6997
2018-03-14,"Euro",4.7544
2018-03-15,"Euro",4.7787
2018-03-16,"Euro",4.8057
2018-03-19,"Euro",4.8103
2018-03-20,"Euro",4.8335
2018-03-21,"Euro",4.8516
2018-03-22,"Euro",4.8223
2018-03-23,"Euro",4.8245
2018-03-26,"Euro",4.8853
2018-03-27,"Euro",4.9251
2018-03-28,"Euro",4.9414
2018-03-29,"Euro",4.95
2018-03-30,"Euro",4.9191
2018-04-02,"Euro",4.8673
2018-04-03,"Euro",4.88
2018-04-04,"Euro",4.8946
2018-04-05,"Euro",4.9228
2018-04-06,"Euro",4.9396
2018-04-09,"Euro",4.9588
2018-04-10,"Euro",4.9798
2018-04-11,"Euro",5.019
2018-04-12,"Euro",5.1305
2018-04-13,"Euro",5.097
2018-04-16,"Euro",5.0279
2018-04-17,"Euro",5.0619
2018-04-18,"Euro",5.0747
2018-04-19,"Euro",5.0665
2018-04-20,"Euro",4.9841
2018-04-24,"Euro",4.967
2018-04-25,"Euro",4.9862
2018-04-26,"Euro",4.972
2018-04-27,"Euro",4.9503
2018-04-30,"Euro",4.8961
2018-05-02,"Euro",4.8917
2018-05-03,"Euro",4.9472
2018-05-04,"Euro",5.0243
2018-05-07,"Euro",5.0911
2018-05-08,"Euro",5.0746
2018-05-09,"Euro",5.092
2018-05-10,"Euro",5.0834
2018-05-11,"Euro",5.0668
2018-05-14,"Euro",5.0757
2018-05-15,"Euro",5.1741
2018-05-16,"Euro",5.2365
2018-05-17,"Euro",5.2687
2018-05-18,"Euro",5.2412
2018-05-21,"Euro",5.2674
2018-05-22,"Euro",5.3469
2018-05-23,"Euro",5.4043
2018-05-24,"Euro",5.6817
2018-05-25,"Euro",5.5133
2018-05-28,"Euro",5.524
2018-05-29,"Euro",5.3665
2018-05-30,"Euro",5.3127
2018-05-31,"Euro",5.2064
2018-06-01,"Euro",5.2431
2018-06-04,"Euro",5.3686
2018-06-05,"Euro",5.4214
2018-06-06,"Euro",5.3881
2018-06-07,"Euro",5.419
2018-06-08,"Euro",5.378
2018-06-11,"Euro",5.2956
2018-06-12,"Euro",5.3223
2018-06-13,"Euro",5.3626
2018-06-14,"Euro",5.4621
2018-06-18,"Euro",5.4621
2018-06-19,"Euro",5.4667
2018-06-20,"Euro",5.4969
2018-06-21,"Euro",5.4929
2018-06-22,"Euro",5.4833
2018-06-25,"Euro",5.4848
2018-06-26,"Euro",5.4071
2018-06-27,"Euro",5.4576
2018-06-28,"Euro",5.396
2018-06-29,"Euro",5.331
2018-07-02,"Euro",5.3092
2018-07-03,"Euro",5.3804
2018-07-04,"Euro",5.4274
2018-07-05,"Euro",5.4731
2018-07-06,"Euro",5.4288
2018-07-09,"Euro",5.3876
2018-07-10,"Euro",5.3334
2018-07-11,"Euro",5.5167
2018-07-12,"Euro",5.5636
2018-07-13,"Euro",5.6233
2018-07-16,"Euro",5.632
2018-07-17,"Euro",5.6599
2018-07-18,"Euro",5.6714
2018-07-19,"Euro",5.568
2018-07-20,"Euro",5.5986
2018-07-23,"Euro",5.5924
2018-07-24,"Euro",5.5684
2018-07-25,"Euro",5.5862
2018-07-26,"Euro",5.6774
2018-07-27,"Euro",5.6457
2018-07-30,"Euro",5.6499
2018-07-31,"Euro",5.7034
2018-08-01,"Euro",5.7456
2018-08-02,"Euro",5.7515
2018-08-03,"Euro",5.87
2018-08-06,"Euro",5.8794
2018-08-07,"Euro",5.9462
2018-08-08,"Euro",6.0999
2018-08-09,"Euro",6.1252
2018-08-10,"Euro",6.2588
2018-08-13,"Euro",6.8081
2018-08-14,"Euro",7.8327
2018-08-15,"Euro",7.4687
2018-08-16,"Euro",6.9501
2018-08-17,"Euro",6.5935
2018-08-20,"Euro",6.8267
2018-08-27,"Euro",6.8267
2018-08-28,"Euro",7.1875
2018-08-29,"Euro",7.2744
2018-08-31,"Euro",7.4735
2018-09-03,"Euro",7.6428
2018-09-04,"Euro",7.6868
2018-09-05,"Euro",7.7252
2018-09-06,"Euro",7.7336
2018-09-07,"Euro",7.6573
2018-09-10,"Euro",7.5259
2018-09-11,"Euro",7.4635
2018-09-12,"Euro",7.4899
2018-09-13,"Euro",7.4085
2018-09-14,"Euro",7.3855
2018-09-17,"Euro",7.0988
2018-09-18,"Euro",7.2946
2018-09-19,"Euro",7.4387
2018-09-20,"Euro",7.3766
2018-09-21,"Euro",7.3437
2018-09-24,"Euro",7.3794
2018-09-25,"Euro",7.3234
2018-09-26,"Euro",7.2057
2018-09-27,"Euro",7.2007
2018-09-28,"Euro",7.113
2018-10-01,"Euro",6.9505
2018-10-02,"Euro",6.9213
2018-10-03,"Euro",6.9255
2018-10-04,"Euro",6.9741
2018-10-05,"Euro",7.0388
2018-10-08,"Euro",7.0786
2018-10-09,"Euro",7.0624
2018-10-10,"Euro",7.0088
2018-10-11,"Euro",6.9994
2018-10-12,"Euro",6.9147
2018-10-15,"Euro",6.8404
2018-10-16,"Euro",6.7288
2018-10-17,"Euro",6.6943
2018-10-18,"Euro",6.5678
2018-10-19,"Euro",6.39
2018-10-22,"Euro",6.4316
2018-10-23,"Euro",6.5039
2018-10-24,"Euro",6.6206
2018-10-25,"Euro",6.5295
2018-10-26,"Euro",6.4795
2018-10-30,"Euro",6.3835
2018-10-31,"Euro",6.2734
2018-11-01,"Euro",6.2373
2018-11-02,"Euro",6.3351
2018-11-05,"Euro",6.246
2018-11-06,"Euro",6.1996
2018-11-07,"Euro",6.0954
2018-11-08,"Euro",6.1463
2018-11-09,"Euro",6.1806
2018-11-12,"Euro",6.2174
2018-11-13,"Euro",6.1672
2018-11-14,"Euro",6.1575
2018-11-15,"Euro",6.1622
2018-11-16,"Euro",6.131
2018-11-19,"Euro",6.0565
2018-11-20,"Euro",6.0775
2018-11-21,"Euro",6.0935
2018-11-22,"Euro",6.0935
2018-11-23,"Euro",6.0497
2018-11-26,"Euro",6.0042
2018-11-27,"Euro",5.9604
2018-11-28,"Euro",5.9259
2018-11-29,"Euro",5.9233
2018-11-30,"Euro",5.8737
2018-12-03,"Euro",5.8679
2018-12-04,"Euro",5.895
2018-12-05,"Euro",6.0068
2018-12-06,"Euro",6.0929
2018-12-07,"Euro",6.0759
2018-12-10,"Euro",6.0572
2018-12-11,"Euro",6.0289
2018-12-12,"Euro",6.088
2018-12-13,"Euro",6.0764
2018-12-14,"Euro",6.0997
2018-12-17,"Euro",6.0755
2018-12-18,"Euro",6.091
2018-12-19,"Euro",6.0839
2018-12-20,"Euro",6.0764
2018-12-21,"Euro",6.0206
2018-12-24,"Euro",6.0342
2018-12-25,"Euro",6.0291
2018-12-26,"Euro",6.0419
2018-12-27,"Euro",6.0185
2018-12-28,"Euro",6.0245
2018-12-31,"Euro",6.028
2019-01-02,"Euro",6.0422
2019-01-03,"Euro",6.1061
2019-01-04,"Euro",6.2057
2019-01-07,"Euro",6.1687
2019-01-08,"Euro",6.1285
2019-01-09,"Euro",6.2134
2019-01-10,"Euro",6.2999
2019-01-11,"Euro",6.3007
2019-01-14,"Euro",6.2525
2019-01-15,"Euro",6.321
2019-01-16,"Euro",6.2291
2019-01-17,"Euro",6.1605
2019-01-18,"Euro",6.103
2019-01-21,"Euro",6.0908
2019-01-22,"Euro",6.0714
2019-01-23,"Euro",6.0716
2019-01-24,"Euro",6.0386
2019-01-25,"Euro",5.9905
2019-01-28,"Euro",5.9654
2019-01-29,"Euro",6.019
2019-01-30,"Euro",6.101
2019-01-31,"Euro",6.0339
2019-02-01,"Euro",5.9871
2019-02-04,"Euro",5.9515
2019-02-05,"Euro",5.9743
2019-02-06,"Euro",5.9371
2019-02-07,"Euro",5.9328
2019-02-08,"Euro",5.9468
2019-02-11,"Euro",5.9447
2019-02-12,"Euro",5.946
2019-02-13,"Euro",5.9377
2019-02-14,"Euro",5.9374
2019-02-15,"Euro",5.9591
2019-02-18,"Euro",5.9335
2019-02-19,"Euro",5.9886
2019-02-20,"Euro",5.9958
2019-02-21,"Euro",6.0072
2019-02-22,"Euro",6.0263
2019-02-25,"Euro",6.0318
2019-02-26,"Euro",6.0244
2019-02-27,"Euro",6.0141
2019-02-28,"Euro",6.0257
2019-03-01,"Euro",6.0576
2019-03-04,"Euro",6.0762
2019-03-05,"Euro",6.1024
2019-03-06,"Euro",6.0803
2019-03-07,"Euro",6.08
2019-03-08,"Euro",6.1419
2019-03-11,"Euro",6.1157
2019-03-12,"Euro",6.1114
2019-03-13,"Euro",6.1249
2019-03-14,"Euro",6.1567
2019-03-15,"Euro",6.18
2019-03-18,"Euro",6.1776
2019-03-19,"Euro",6.1905
2019-03-20,"Euro",6.2034
2019-03-21,"Euro",6.2082
2019-03-22,"Euro",6.2032
2019-03-25,"Euro",6.263
2019-03-26,"Euro",6.3858
2019-03-27,"Euro",6.2162
2019-03-28,"Euro",6.0091
2019-03-29,"Euro",6.2335
2019-04-01,"Euro",6.3188
2019-04-02,"Euro",6.2906
2019-04-03,"Euro",6.2242
2019-04-04,"Euro",6.3022
2019-04-05,"Euro",6.3225
2019-04-08,"Euro",6.2797
2019-04-09,"Euro",6.3682
2019-04-10,"Euro",6.3775
2019-04-11,"Euro",6.3946
2019-04-12,"Euro",6.441
2019-04-15,"Euro",6.5359
2019-04-16,"Euro",6.5449
2019-04-17,"Euro",6.5442
2019-04-18,"Euro",6.4952
2019-04-19,"Euro",6.5445
2019-04-22,"Euro",6.5133
2019-04-24,"Euro",6.5519
2019-04-25,"Euro",6.5706
2019-04-26,"Euro",6.5652
2019-04-29,"Euro",6.5981
2019-04-30,"Euro",6.6151
2019-05-02,"Euro",6.673
2019-05-03,"Euro",6.6744
2019-05-06,"Euro",6.6512
2019-05-07,"Euro",6.7057
2019-05-08,"Euro",6.8838
2019-05-09,"Euro",6.9019
2019-05-10,"Euro",6.9419
2019-05-13,"Euro",6.8651
2019-05-14,"Euro",6.8324
2019-05-15,"Euro",6.7902
2019-05-16,"Euro",6.7805
2019-05-17,"Euro",6.7256
2019-05-20,"Euro",6.7549
2019-05-21,"Euro",6.7391
2019-05-22,"Euro",6.7369
2019-05-23,"Euro",6.7819
2019-05-24,"Euro",6.8227
2019-05-27,"Euro",6.7864
2019-05-28,"Euro",6.7692
2019-05-29,"Euro",6.7576
2019-05-30,"Euro",6.7101
2019-05-31,"Euro",6.5966
2019-06-03,"Euro",6.532
2019-06-07,"Euro",6.532
2019-06-10,"Euro",6.5729
2019-06-11,"Euro",6.5631
2019-06-12,"Euro",6.5392
2019-06-13,"Euro",6.5709
2019-06-14,"Euro",6.5793
2019-06-17,"Euro",6.6316
2019-06-18,"Euro",6.5845
2019-06-19,"Euro",6.5465
2019-06-20,"Euro",6.5549
2019-06-21,"Euro",6.4742
2019-06-24,"Euro",6.547
2019-06-25,"Euro",6.5409
2019-06-26,"Euro",6.5935
2019-06-27,"Euro",6.5476
2019-06-28,"Euro",6.5571
2019-07-01,"Euro",6.5507
2019-07-02,"Euro",6.4353
2019-07-03,"Euro",6.4013
2019-07-04,"Euro",6.3544
2019-07-05,"Euro",6.3117
2019-07-08,"Euro",6.309
2019-07-09,"Euro",6.4235
2019-07-10,"Euro",6.3998
2019-07-11,"Euro",6.4369
2019-07-12,"Euro",6.3877
2019-07-16,"Euro",6.4088
2019-07-17,"Euro",6.4086
2019-07-18,"Euro",6.383
2019-07-19,"Euro",6.3913
2019-07-22,"Euro",6.334
2019-07-23,"Euro",6.3586
2019-07-24,"Euro",6.3499
2019-07-25,"Euro",6.3671
2019-07-26,"Euro",6.3422
2019-07-29,"Euro",6.2997
2019-07-30,"Euro",6.2586
2019-07-31,"Euro",6.2088
2019-08-01,"Euro",6.1574
2019-08-02,"Euro",6.1609
2019-08-05,"Euro",6.1942
2019-08-06,"Euro",6.1947
2019-08-07,"Euro",6.1959
2019-08-08,"Euro",6.1393
2019-08-09,"Euro",6.1349
2019-08-15,"Euro",6.1367
2019-08-16,"Euro",6.2122
2019-08-19,"Euro",6.1414
2019-08-20,"Euro",6.1922
2019-08-21,"Euro",6.3197
2019-08-22,"Euro",6.3359
2019-08-23,"Euro",6.3723
2019-08-26,"Euro",6.3654
2019-08-27,"Euro",6.4532
2019-08-28,"Euro",6.4707
2019-08-29,"Euro",6.4315
2019-09-02,"Euro",6.4407
2019-09-03,"Euro",6.3687
2019-09-04,"Euro",6.316
2019-09-05,"Euro",6.2352
2019-09-06,"Euro",6.267
2019-09-09,"Euro",6.2824
2019-09-10,"Euro",6.3123
2019-09-11,"Euro",6.3569
2019-09-12,"Euro",6.3611
2019-09-13,"Euro",6.3087
2019-09-16,"Euro",6.2876
2019-09-17,"Euro",6.3154
2019-09-18,"Euro",6.3038
2019-09-19,"Euro",6.2747
2019-09-20,"Euro",6.2941
2019-09-23,"Euro",6.2847
2019-09-24,"Euro",6.2819
2019-09-25,"Euro",6.2381
2019-09-26,"Euro",6.2544
2019-09-27,"Euro",6.1982
2019-09-30,"Euro",6.1836
2019-10-01,"Euro",6.1671
2019-10-02,"Euro",6.1817
2019-10-03,"Euro",6.2547
2019-10-04,"Euro",6.2265
2019-10-07,"Euro",6.2454
2019-10-08,"Euro",6.294
2019-10-09,"Euro",6.3897
2019-10-10,"Euro",6.3974
2019-10-11,"Euro",6.4694
2019-10-14,"Euro",6.4405
2019-10-15,"Euro",6.5174
2019-10-16,"Euro",6.4888
2019-10-17,"Euro",6.5012
2019-10-18,"Euro",6.5255
2019-10-21,"Euro",6.4202
2019-10-22,"Euro",6.4894
2019-10-23,"Euro",6.4969
2019-10-24,"Euro",6.4158
2019-10-25,"Euro",6.392
2019-10-28,"Euro",6.3996
2019-10-30,"Euro",6.3996
2019-10-31,"Euro",6.3772
2019-11-01,"Euro",6.3715
2019-11-04,"Euro",6.3803
2019-11-05,"Euro",6.3458
2019-11-06,"Euro",6.374
2019-11-07,"Euro",6.3714
2019-11-08,"Euro",6.3547
2019-11-11,"Euro",6.3412
2019-11-12,"Euro",6.3641
2019-11-13,"Euro",6.3586
2019-11-14,"Euro",6.3395
2019-11-15,"Euro",6.333
2019-11-18,"Euro",6.3352
2019-11-19,"Euro",6.3378
2019-11-20,"Euro",6.3279
2019-11-21,"Euro",6.3027
2019-11-22,"Euro",6.3047
2019-11-25,"Euro",6.2979
2019-11-26,"Euro",6.3026
2019-11-27,"Euro",6.3214
2019-11-28,"Euro",6.333
2019-11-29,"Euro",6.3396
2019-12-02,"Euro",6.3175
2019-12-03,"Euro",6.3246
2019-12-04,"Euro",6.3552
2019-12-05,"Euro",6.3529
2019-12-06,"Euro",6.3738
2019-12-09,"Euro",6.3805
2019-12-10,"Euro",6.4083
2019-12-11,"Euro",6.4218
2019-12-12,"Euro",6.4267
2019-12-13,"Euro",6.4434
2019-12-16,"Euro",6.4503
2019-12-17,"Euro",6.4993
2019-12-18,"Euro",6.529
2019-12-19,"Euro",6.5671
2019-12-20,"Euro",6.5963
2019-12-23,"Euro",6.5704
2019-12-24,"Euro",6.5714
2019-12-25,"Euro",6.5773
2019-12-26,"Euro",6.5755
2019-12-27,"Euro",6.5759
2019-12-30,"Euro",6.6117
2019-12-31,"Euro",6.6506
2020-01-02,"Euro",6.6621
2020-01-03,"Euro",6.663
2020-01-06,"Euro",6.6464
2020-01-07,"Euro",6.6718
2020-01-08,"Euro",6.6628
2020-01-09,"Euro",6.6355
2020-01-10,"Euro",6.5336
2020-01-13,"Euro",6.517
2020-01-14,"Euro",6.5096
2020-01-15,"Euro",6.5495
2020-01-16,"Euro",6.5504
2020-01-17,"Euro",6.5458
2020-01-20,"Euro",6.5172
2020-01-21,"Euro",6.5412
2020-01-22,"Euro",6.568
2020-01-23,"Euro",6.5723
2020-01-24,"Euro",6.5585
2020-01-27,"Euro",6.5473
2020-01-28,"Euro",6.5471
2020-01-29,"Euro",6.5369
2020-01-30,"Euro",6.5371
2020-01-31,"Euro",6.5782
2020-02-03,"Euro",6.5864
2020-02-04,"Euro",6.6154
2020-02-05,"Euro",6.6017
2020-02-06,"Euro",6.5918
2020-02-07,"Euro",6.5761
2020-02-10,"Euro",6.5518
2020-02-11,"Euro",6.5644
2020-02-12,"Euro",6.5777
2020-02-13,"Euro",6.5729
2020-02-14,"Euro",6.5754
2020-02-17,"Euro",6.555
2020-02-18,"Euro",6.5435
2020-02-19,"Euro",6.5596
2020-02-20,"Euro",6.5428
2020-02-21,"Euro",6.5654
2020-02-24,"Euro",6.5922
2020-02-25,"Euro",6.6409
2020-02-26,"Euro",6.6416
2020-02-27,"Euro",6.689
2020-02-28,"Euro",6.7344
2020-03-02,"Euro",6.8592
2020-03-03,"Euro",6.8903
2020-03-04,"Euro",6.8889
2020-03-05,"Euro",6.7927
2020-03-06,"Euro",6.778
2020-03-09,"Euro",6.8604
2020-03-10,"Euro",6.9735
2020-03-11,"Euro",6.9455
2020-03-12,"Euro",6.9669
2020-03-13,"Euro",7.0139
2020-03-16,"Euro",7.0099
2020-03-17,"Euro",7.1143
2020-03-18,"Euro",7.1564
2020-03-19,"Euro",7.0871
2020-03-20,"Euro",7.055
2020-03-23,"Euro",6.9737
2020-03-24,"Euro",7.0484
2020-03-25,"Euro",7.0455
2020-03-26,"Euro",6.9271
2020-03-27,"Euro",7.061
2020-03-30,"Euro",7.0896
2020-03-31,"Euro",7.215
2020-04-01,"Euro",7.2107
2020-04-02,"Euro",7.2756
2020-04-03,"Euro",7.2849
2020-04-06,"Euro",7.2279
2020-04-07,"Euro",7.299
2020-04-08,"Euro",7.3253
2020-04-09,"Euro",7.3544
2020-04-10,"Euro",7.3235
2020-04-13,"Euro",7.3176
2020-04-14,"Euro",7.3954
2020-04-15,"Euro",7.4118
2020-04-16,"Euro",7.4871
2020-04-17,"Euro",7.5145
2020-04-20,"Euro",7.4906
2020-04-21,"Euro",7.5077
2020-04-22,"Euro",7.5398
2020-04-24,"Euro",7.5729
2020-04-27,"Euro",7.4903
2020-04-28,"Euro",7.559
2020-04-29,"Euro",7.5877
2020-04-30,"Euro",7.5764
2020-05-04,"Euro",7.5827
2020-05-05,"Euro",7.6739
2020-05-06,"Euro",7.6624
2020-05-07,"Euro",7.7112
2020-05-08,"Euro",7.7944
2020-05-11,"Euro",7.6894
